TeamId,TeamName,SubmissionDate,Score
211293,"Siavash Sefid-Rodi","2015-09-03 18:19:21",0.79527
214219,"just a guy in a garage","2015-09-03 18:21:20",0.76488
208717,"The Slippery Appraisals","2015-09-03 18:23:46",0.80313
214229,"Christophe Robyns","2015-09-03 18:38:25",0.76667
213226,"John Yoo","2015-09-03 18:48:34",0.77779
210459,Prakash,"2015-09-03 18:53:18",0.79762
208573,SY,"2015-09-03 18:55:42",0.79898
208408,"Rogan Josh","2015-09-03 18:55:43",0.79351
211849,djpittdj,"2015-09-03 18:59:30",0.78641
208573,SY,"2015-09-03 19:00:03",0.79902
211159,"Alexey Antonov","2015-09-03 19:02:27",0.78442
212332,"Cédric Daviau","2015-09-03 19:03:37",0.79291
210697,"Evgeny Eltyshev","2015-09-03 19:11:13",0.78684
208918,digits,"2015-09-03 19:14:04",0.78033
213780,Seby,"2015-09-03 19:22:36",0.77925
213703,"Cristian Vava","2015-09-03 19:23:50",0.79340
213703,"Cristian Vava","2015-09-03 19:41:24",0.79350
209950,Uday,"2015-09-03 19:46:48",0.78449
212306,vepred,"2015-09-03 19:52:59",0.76370
212306,vepred,"2015-09-03 19:55:07",0.78684
212235,Darragh,"2015-09-03 20:07:16",0.79501
213721,lcl,"2015-09-03 20:08:26",0.79534
214253,"Abhishek Kumar","2015-09-03 20:10:59",0.74037
212776,data_slayer,"2015-09-03 20:12:12",0.78124
214219,"just a guy in a garage","2015-09-03 20:15:00",0.77399
212080,RainStorm,"2015-09-03 20:15:36",0.50459
211763,daten-kieker,"2015-09-03 20:18:37",0.78012
212128,kxx,"2015-09-03 20:24:26",0.79453
212567,Hopefull_Novoice,"2015-09-03 20:28:00",0.75366
214261,"HAL 9000","2015-09-03 20:38:22",0.75404
214262,MuxiChen,"2015-09-03 20:41:13",0.76178
214265,"Christopher Charles","2015-09-03 20:57:56",0.75902
211846,iron0012,"2015-09-03 20:58:44",0.78684
214266,iyarmolau,"2015-09-03 21:06:34",0.78012
214265,"Christopher Charles","2015-09-03 21:13:16",0.77119
211293,"Siavash Sefid-Rodi","2015-09-03 21:16:51",0.79569
212567,Hopefull_Novoice,"2015-09-03 21:23:25",0.76069
210576,Michal,"2015-09-03 21:25:39",0.79156
209490,ITankoyeu,"2015-09-03 21:32:26",0.79884
214251,"Oleksandr Vorobiov","2015-09-03 21:42:59",0.50866
213766,iris2007,"2015-09-03 21:44:26",0.77998
211990,indradenbakker,"2015-09-03 21:50:16",0.78624
209133,Wayne,"2015-09-03 21:51:43",0.73408
215630,"the Data Games : Catching Money","2015-09-03 21:53:20",0.73132
208379,mhoosa,"2015-09-03 22:01:44",0.78810
208783,Saurabh,"2015-09-03 22:31:32",0.79290
214261,"HAL 9000","2015-09-03 22:47:05",0.76075
212145,SteveS,"2015-09-03 23:04:48",0.77791
210461,김기환,"2015-09-03 23:49:42",0.79641
211218,NoS,"2015-09-04 00:00:40",0.79956
212128,kxx,"2015-09-04 00:04:01",0.79600
212980,amunategui,"2015-09-04 00:04:49",0.77807
214265,"Christopher Charles","2015-09-04 00:33:39",0.77187
214261,"HAL 9000","2015-09-04 00:38:11",0.76559
212444,dreeux,"2015-09-04 00:39:26",0.79752
208816,YetiMan,"2015-09-04 00:45:51",0.80203
213856,NNSMedia,"2015-09-04 01:01:57",0.76892
210963,"Asian Ensemble","2015-09-04 01:02:15",0.80105
208731,"Albert U.","2015-09-04 01:02:35",0.79553
214345,zhmz90,"2015-09-04 01:03:46",0.78684
213240,"Fletcher Riehl","2015-09-04 01:20:23",0.73904
213369,"Michael Maguire","2015-09-04 01:28:18",0.75918
214366,gamago,"2015-09-04 01:36:17",0.55942
214367,"B Yang","2015-09-04 01:36:42",0.75857
213369,"Michael Maguire","2015-09-04 01:43:45",0.76252
214367,"B Yang","2015-09-04 01:43:59",0.76101
212128,kxx,"2015-09-04 01:51:10",0.79689
213369,"Michael Maguire","2015-09-04 02:01:50",0.76321
209652,"Yu Hai","2015-09-04 02:17:26",0.78160
214393,MelvinDunn,"2015-09-04 02:21:07",0.78684
214389,Miguel,"2015-09-04 02:22:48",0.77553
214398,longbow,"2015-09-04 02:32:58",0.76101
212833,"Siddharth Chandrakant","2015-09-04 02:37:54",0.78602
210172,just_go_fighting,"2015-09-04 02:40:52",0.78280
213208,hubob,"2015-09-04 02:53:30",0.79597
212874,SpringChicken,"2015-09-04 02:53:58",0.78165
213461,"Shriguru Nayak","2015-09-04 03:08:37",0.79392
212833,"Siddharth Chandrakant","2015-09-04 03:19:45",0.79059
212909,jdominiczak,"2015-09-04 03:25:44",0.78827
213572,Rumit,"2015-09-04 03:31:34",0.75537
208615,MartinStein,"2015-09-04 03:37:56",0.79225
212567,Hopefull_Novoice,"2015-09-04 03:45:07",0.76367
214445,"Rick Sanqui","2015-09-04 03:47:54",0.76101
211159,"Alexey Antonov","2015-09-04 03:49:14",0.78641
210461,김기환,"2015-09-04 04:01:37",0.79705
211159,"Alexey Antonov","2015-09-04 04:05:30",0.78684
214457,Jonathan,"2015-09-04 04:07:14",0.72749
212145,SteveS,"2015-09-04 04:16:52",0.78315
212163,"Predictions,Forecasts and Other Lies","2015-09-04 04:20:25",0.77538
212163,"Predictions,Forecasts and Other Lies","2015-09-04 04:26:19",0.77803
214445,"Rick Sanqui","2015-09-04 04:29:54",0.76606
211752,Frank,"2015-09-04 04:37:28",0.77503
214479,"Yashas Bharadwaj","2015-09-04 04:45:31",0.76244
208397,LearnForestLearn,"2015-09-04 04:56:22",0.79984
214445,"Rick Sanqui","2015-09-04 04:59:05",0.76776
209667,BeatDestiny,"2015-09-04 05:00:34",0.78225
213073,blackpanda,"2015-09-04 05:01:38",0.78952
214470,"Devin Didericksen","2015-09-04 05:02:50",0.79663
213086,JustTrying,"2015-09-04 05:14:23",0.75480
212999,BalajiAthreya,"2015-09-04 05:21:10",0.76363
208918,digits,"2015-09-04 05:24:12",0.78495
215027,"🍁Maple Leaf🍁","2015-09-04 05:51:11",0.79689
215027,"🍁Maple Leaf🍁","2015-09-04 05:52:06",0.79778
213957,MDA,"2015-09-04 06:01:37",0.77982
209737,"Dimitris Leventis","2015-09-04 06:01:50",0.79777
210240,piby4,"2015-09-04 06:05:33",0.79263
209381,PrasadChitta,"2015-09-04 06:06:47",0.75204
209737,"Dimitris Leventis","2015-09-04 06:09:54",0.79919
214553,nirved,"2015-09-04 06:22:03",0.78940
212080,RainStorm,"2015-09-04 06:23:53",0.50556
214559,charizard,"2015-09-04 06:26:02",0.78684
210521,RobertNoble-Eddy,"2015-09-04 06:29:46",0.78834
214474,GloryHunter,"2015-09-04 06:32:25",0.76101
214567,Aaditya,"2015-09-04 06:32:29",0.76178
214534,micahwayne,"2015-09-04 06:44:32",0.55271
214574,LakeZhang,"2015-09-04 06:53:45",0.78684
210986,"Mistake Not","2015-09-04 06:54:03",0.77183
214575,Luciferase,"2015-09-04 06:54:49",0.78684
213536,Toufiq,"2015-09-04 07:00:54",0.77932
208717,"The Slippery Appraisals","2015-09-04 07:04:17",0.80316
210461,김기환,"2015-09-04 07:05:36",0.79745
214575,Luciferase,"2015-09-04 07:08:15",0.78710
208918,digits,"2015-09-04 07:12:12",0.78619
214588,"CeShine Lee","2015-09-04 07:23:01",0.78684
212008,"Vladimir Larin","2015-09-04 07:34:39",0.79582
211551,"Daniel Schnellmann","2015-09-04 07:35:36",0.77633
214593,CoolSgd,"2015-09-04 07:36:27",0.78938
213200,Data000,"2015-09-04 07:43:17",0.78239
208288,.baGGaj.,"2015-09-04 07:46:03",0.80266
208288,.baGGaj.,"2015-09-04 07:48:30",0.80283
212411,"Gerome Pistre","2015-09-04 07:49:06",0.79575
213646,"Panos Christidis","2015-09-04 07:52:25",0.79009
214290,MGrin,"2015-09-04 07:57:32",0.59356
211432,Observer,"2015-09-04 08:06:27",0.74935
213660,"Max 2","2015-09-04 08:14:20",0.76302
213105,Sidhha,"2015-09-04 08:42:22",0.79016
208668,"degree of belief","2015-09-04 08:55:04",0.79210
208668,"degree of belief","2015-09-04 08:57:36",0.79221
209163,Dheeraj,"2015-09-04 09:25:21",0.74286
212999,BalajiAthreya,"2015-09-04 09:30:18",0.76370
209163,Dheeraj,"2015-09-04 09:34:22",0.76437
213105,Sidhha,"2015-09-04 09:38:20",0.79573
209285,"Perl monk","2015-09-04 09:48:00",0.60905
213036,乔瑟菲奴,"2015-09-04 09:52:52",0.78754
215012,"Onni Baraka Shubkamna May","2015-09-04 09:55:49",0.77890
209140,clustifier,"2015-09-04 10:04:18",0.79399
212235,Darragh,"2015-09-04 10:04:43",0.79682
212484,GameBoy,"2015-09-04 10:06:15",0.50000
211022,"Kaveti Naveen Kumar","2015-09-04 10:08:12",0.79204
209140,clustifier,"2015-09-04 10:08:51",0.79449
211861,"Vincent Firmansyah","2015-09-04 10:11:07",0.79020
210576,Michal,"2015-09-04 10:21:27",0.79195
208408,"Rogan Josh","2015-09-04 10:21:35",0.79382
212980,amunategui,"2015-09-04 10:25:50",0.78436
212980,amunategui,"2015-09-04 11:10:12",0.78850
211525,Uthalcalthing,"2015-09-04 11:10:36",0.78835
212966,Priyansu,"2015-09-04 11:17:06",0.78796
212022,pandata,"2015-09-04 11:18:13",0.78280
212966,Priyansu,"2015-09-04 11:18:43",0.78796
213397,artix41,"2015-09-04 11:21:46",0.58189
212966,Priyansu,"2015-09-04 11:22:01",0.78846
215012,"Onni Baraka Shubkamna May","2015-09-04 11:27:42",0.78033
211627,"Jun Baba","2015-09-04 11:43:25",0.78012
214653,"Michael Leung","2015-09-04 11:57:11",0.73277
214136,wilan,"2015-09-04 12:06:56",0.79203
213165,A.Commodus,"2015-09-04 12:12:47",0.78658
213811,Arroyito,"2015-09-04 12:16:07",0.57273
208918,digits,"2015-09-04 12:19:19",0.78885
214559,charizard,"2015-09-04 12:19:27",0.78710
210670,sadra,"2015-09-04 12:25:26",0.61980
214164,mike1886,"2015-09-04 12:28:02",0.76978
213238,"Carlos J","2015-09-04 12:40:14",0.77949
212080,RainStorm,"2015-09-04 12:40:57",0.64041
208334,Springbreaker,"2015-09-04 12:43:33",0.79984
211902,ZHAN,"2015-09-04 12:46:05",0.79851
211902,ZHAN,"2015-09-04 12:47:16",0.79870
211902,ZHAN,"2015-09-04 12:48:33",0.79879
213125,"ML Guy","2015-09-04 12:50:01",0.78258
209950,Uday,"2015-09-04 12:51:55",0.78466
211861,"Vincent Firmansyah","2015-09-04 12:56:26",0.79125
212136,lnicalo,"2015-09-04 12:58:58",0.78710
210765,CuriosityPsyche,"2015-09-04 13:03:31",0.77355
213238,"Carlos J","2015-09-04 13:06:32",0.78267
210630,"Алексей Карначёв","2015-09-04 13:11:49",0.78710
210680,"Narek Hovsepyan","2015-09-04 13:13:34",0.78710
208311,Mathn,"2015-09-04 13:22:57",0.79102
214445,"Rick Sanqui","2015-09-04 13:34:41",0.77108
208334,Springbreaker,"2015-09-04 13:37:31",0.79988
214022,nilab,"2015-09-04 13:39:09",0.78546
213369,"Michael Maguire","2015-09-04 13:48:05",0.78527
208379,mhoosa,"2015-09-04 13:48:30",0.78962
210461,김기환,"2015-09-04 13:48:50",0.79781
212548,Alan,"2015-09-04 13:51:48",0.64610
213377,"Alexander Makeev","2015-09-04 13:54:05",0.76371
208918,digits,"2015-09-04 13:54:33",0.79061
213377,"Alexander Makeev","2015-09-04 14:00:48",0.77576
212051,threedB,"2015-09-04 14:04:58",0.79166
208379,mhoosa,"2015-09-04 14:06:55",0.79382
213377,"Alexander Makeev","2015-09-04 14:11:27",0.78285
214261,"HAL 9000","2015-09-04 14:32:29",0.76585
210120,statlearning,"2015-09-04 14:41:34",0.80070
214691,"Andre Obereigner","2015-09-04 14:58:23",0.73659
214692,XGBProtocol,"2015-09-04 15:00:38",0.79633
211500,Avyakthan,"2015-09-04 15:01:37",0.77998
214164,mike1886,"2015-09-04 15:09:37",0.77407
214366,gamago,"2015-09-04 15:20:19",0.59428
212022,pandata,"2015-09-04 15:25:46",0.78477
212235,Darragh,"2015-09-04 15:27:29",0.79729
208615,MartinStein,"2015-09-04 15:29:02",0.79235
209426,"Jose Jimenez","2015-09-04 15:36:06",0.78710
211044,woshialex,"2015-09-04 15:36:08",0.79794
213369,"Michael Maguire","2015-09-04 15:36:52",0.78877
212080,RainStorm,"2015-09-04 15:38:00",0.67163
209387,Ivanhoe,"2015-09-04 15:47:31",0.80150
213086,JustTrying,"2015-09-04 15:52:40",0.75599
214702,Ayman,"2015-09-04 15:59:49",0.59086
208461,BBCZ,"2015-09-04 16:01:51",0.79948
210190,Ctrl+Alt+Del,"2015-09-04 16:01:59",0.78710
209247,"Bert and Ernie","2015-09-04 16:09:07",0.79465
224472,"Merging the Mundane and the Magic","2015-09-04 16:13:17",0.79114
224472,"Merging the Mundane and the Magic","2015-09-04 16:14:41",0.79530
214219,"just a guy in a garage","2015-09-04 16:15:52",0.77550
214208,Scirpus,"2015-09-04 16:21:49",0.78710
224472,"Merging the Mundane and the Magic","2015-09-04 16:22:18",0.79551
214208,Scirpus,"2015-09-04 16:25:24",0.78808
214708,"Agile PO","2015-09-04 16:38:36",0.50000
214708,"Agile PO","2015-09-04 16:41:12",0.74321
214708,"Agile PO","2015-09-04 16:42:57",0.74350
209523,isk4tel,"2015-09-04 16:44:46",0.78449
209950,Uday,"2015-09-04 16:53:25",0.78710
212332,"Cédric Daviau","2015-09-04 16:53:47",0.79323
212086,mgtet,"2015-09-04 17:00:08",0.79282
212086,mgtet,"2015-09-04 17:05:07",0.79288
213230,randyp,"2015-09-04 17:07:17",0.57659
209881,touzanis,"2015-09-04 17:08:25",0.80182
212382,erastotle,"2015-09-04 17:12:00",0.74990
213230,randyp,"2015-09-04 17:18:36",0.71811
209523,isk4tel,"2015-09-04 17:25:42",0.78556
210459,Prakash,"2015-09-04 17:30:13",0.79793
214717,J.W.,"2015-09-04 17:31:38",0.76183
214663,"Jesse & Zichen & Bishwarup","2015-09-04 17:32:17",0.79556
209830,BillDavis,"2015-09-04 17:38:27",0.59396
214708,"Agile PO","2015-09-04 17:39:34",0.74377
214717,J.W.,"2015-09-04 17:46:13",0.76244
208958,Tucan,"2015-09-04 17:59:41",0.78852
214265,"Christopher Charles","2015-09-04 18:02:03",0.77224
208313,cud155,"2015-09-04 18:09:14",0.78710
209950,Uday,"2015-09-04 18:10:54",0.78795
213766,iris2007,"2015-09-04 18:24:58",0.78382
214725,trazom,"2015-09-04 18:28:28",0.78024
209715,algonell,"2015-09-04 18:29:16",0.67822
214022,nilab,"2015-09-04 18:39:42",0.78753
210461,김기환,"2015-09-04 18:54:17",0.79811
212834,OrangeRaccoon,"2015-09-04 18:56:39",0.78652
212988,camcam,"2015-09-04 18:58:37",0.79252
212988,camcam,"2015-09-04 18:59:49",0.79287
212567,Hopefull_Novoice,"2015-09-04 18:59:50",0.76965
209829,TimVanWassenhove,"2015-09-04 19:04:45",0.76178
208408,"Rogan Josh","2015-09-04 19:08:16",0.79517
214553,nirved,"2015-09-04 19:36:36",0.79696
214738,NagiDexter,"2015-09-04 19:42:37",0.78710
210596,"Mad Jack","2015-09-04 19:45:01",0.76101
210596,"Mad Jack","2015-09-04 19:45:42",0.76178
209715,algonell,"2015-09-04 19:50:39",0.68062
212284,"Георгий Даньщин","2015-09-04 20:10:47",0.79982
213125,"ML Guy","2015-09-04 20:14:32",0.78319
214750,AnishNayanapalli,"2015-09-04 20:27:00",0.76091
212274,"Charles Haley","2015-09-04 20:34:20",0.75266
213595,Aprenent_ikasten,"2015-09-04 20:50:05",0.78586
210406,"Jianmin Sun","2015-09-04 21:00:36",0.79972
214754,"Dmitry Efimov","2015-09-04 21:00:48",0.78165
212410,"Mark Chan","2015-09-04 21:02:57",0.78584
209400,"Arkid Mitra","2015-09-04 21:19:08",0.78012
213125,"ML Guy","2015-09-04 21:24:49",0.78547
208313,cud155,"2015-09-04 21:29:54",0.78715
212567,Hopefull_Novoice,"2015-09-04 21:39:09",0.78258
212535,t2mretro,"2015-09-04 21:45:03",0.78471
214763,11245,"2015-09-04 21:53:23",0.75454
214366,gamago,"2015-09-04 22:01:56",0.62643
214754,"Dmitry Efimov","2015-09-04 22:11:26",0.78508
214754,"Dmitry Efimov","2015-09-04 22:15:15",0.78677
209715,algonell,"2015-09-04 22:17:36",0.68284
214754,"Dmitry Efimov","2015-09-04 22:19:31",0.78679
214763,11245,"2015-09-04 22:21:52",0.77508
214764,AhmedMohammed,"2015-09-04 22:37:32",0.50000
212410,"Mark Chan","2015-09-04 22:39:14",0.79345
208396,Isakov,"2015-09-04 22:45:40",0.78710
209715,algonell,"2015-09-04 22:58:10",0.74070
212535,t2mretro,"2015-09-04 23:00:49",0.78830
214763,11245,"2015-09-04 23:43:55",0.78748
214685,"Wu Gong","2015-09-04 23:51:13",0.71313
214685,"Wu Gong","2015-09-04 23:59:11",0.72833
210202,"Parkinson Zabelin","2015-09-05 00:03:00",0.80184
214764,AhmedMohammed,"2015-09-05 00:05:21",0.51944
214685,"Wu Gong","2015-09-05 00:06:39",0.73553
208461,BBCZ,"2015-09-05 00:08:03",0.79968
213369,"Michael Maguire","2015-09-05 00:08:37",0.79067
214778,Dowakin,"2015-09-05 00:20:57",0.78710
214150,"Emilio Simoni","2015-09-05 00:44:47",0.77352
210018,supernova,"2015-09-05 00:52:28",0.80176
208238,"Eric Couto & NxGTR","2015-09-05 00:55:16",0.79608
214782,lenguyenthedat,"2015-09-05 01:09:59",0.78714
210500,"Bram Boroson","2015-09-05 01:30:46",0.79735
213125,"ML Guy","2015-09-05 01:54:37",0.78742
213036,乔瑟菲奴,"2015-09-05 01:55:00",0.78945
212444,dreeux,"2015-09-05 02:04:07",0.79756
214266,iyarmolau,"2015-09-05 02:08:30",0.78487
210712,"Adam W","2015-09-05 02:19:29",0.78710
214785,RinaLin,"2015-09-05 02:22:36",0.58045
214266,iyarmolau,"2015-09-05 02:35:28",0.78865
213369,"Michael Maguire","2015-09-05 02:52:03",0.79114
211947,"Francois Herlant","2015-09-05 02:55:12",0.79400
211861,"Vincent Firmansyah","2015-09-05 03:03:25",0.79330
211320,"Ajay C","2015-09-05 03:16:09",0.79366
211590,khyh,"2015-09-05 03:33:41",0.79747
213036,乔瑟菲奴,"2015-09-05 03:45:32",0.79045
208706,"Melinda Smith","2015-09-05 03:54:18",0.78363
212408,BoryanaManz,"2015-09-05 03:54:49",0.77433
214787,log0ymxm,"2015-09-05 04:09:49",0.73829
214148,samm,"2015-09-05 04:28:23",0.77962
212833,"Siddharth Chandrakant","2015-09-05 04:34:32",0.79080
212833,"Siddharth Chandrakant","2015-09-05 04:45:41",0.79095
209450,"Nilotpal Sinha","2015-09-05 04:50:13",0.78710
213533,Guppi,"2015-09-05 05:02:29",0.76017
211861,"Vincent Firmansyah","2015-09-05 05:06:35",0.79571
213208,hubob,"2015-09-05 05:08:13",0.79657
212293,Chih-Ming,"2015-09-05 05:21:34",0.79975
214802,noviceDM,"2015-09-05 05:30:58",0.77355
214031,DP&MJ&JL&SS,"2015-09-05 05:42:38",0.80279
214445,"Rick Sanqui","2015-09-05 05:42:50",0.77365
210461,김기환,"2015-09-05 06:15:12",0.79864
209387,Ivanhoe,"2015-09-05 06:24:08",0.80182
209387,Ivanhoe,"2015-09-05 06:26:37",0.80184
214804,"Mattias Fagerlund","2015-09-05 06:28:56",0.25156
208918,digits,"2015-09-05 06:29:15",0.79235
212567,Hopefull_Novoice,"2015-09-05 06:41:57",0.78594
214787,log0ymxm,"2015-09-05 06:59:46",0.75148
210596,"Mad Jack","2015-09-05 07:21:03",0.78012
209876,hustmonk,"2015-09-05 07:25:33",0.79374
208706,"Melinda Smith","2015-09-05 07:26:12",0.78626
209737,"Dimitris Leventis","2015-09-05 07:32:06",0.79956
208817,earthworm,"2015-09-05 07:39:02",0.73035
212535,t2mretro,"2015-09-05 07:39:41",0.78978
210596,"Mad Jack","2015-09-05 07:44:16",0.78012
210055,Igor,"2015-09-05 07:44:41",0.79896
209490,ITankoyeu,"2015-09-05 07:51:48",0.79921
214009,"KazAnova & clobber","2015-09-05 07:53:16",0.80489
214822,ugurcaliskan,"2015-09-05 08:19:19",0.77362
214663,"Jesse & Zichen & Bishwarup","2015-09-05 08:42:50",0.79794
214824,"Gerard Toonstra","2015-09-05 08:46:43",0.78975
210963,"Asian Ensemble","2015-09-05 09:04:04",0.80106
208918,digits,"2015-09-05 09:06:00",0.79272
214829,A.M.,"2015-09-05 09:28:45",0.77098
209247,"Bert and Ernie","2015-09-05 09:55:03",0.79505
209247,"Bert and Ernie","2015-09-05 09:55:58",0.79509
214836,"Ginga Yoshizawa","2015-09-05 10:10:20",0.78710
214763,11245,"2015-09-05 10:15:17",0.79529
212535,t2mretro,"2015-09-05 10:15:57",0.79068
209871,"Daniel Chin","2015-09-05 10:16:50",0.78937
209871,"Daniel Chin","2015-09-05 10:17:35",0.79008
213086,JustTrying,"2015-09-05 10:33:23",0.75847
214843,Mickey,"2015-09-05 10:37:57",0.66480
208706,"Melinda Smith","2015-09-05 10:39:10",0.78668
214266,iyarmolau,"2015-09-05 10:51:22",0.79335
208311,Mathn,"2015-09-05 10:52:36",0.79113
209381,PrasadChitta,"2015-09-05 10:59:58",0.75398
214031,DP&MJ&JL&SS,"2015-09-05 11:03:34",0.80301
212738,"Nowak Laroumagne","2015-09-05 11:05:16",0.79909
209715,algonell,"2015-09-05 11:17:46",0.74879
208817,earthworm,"2015-09-05 11:29:51",0.75056
209876,hustmonk,"2015-09-05 11:43:21",0.79551
214148,samm,"2015-09-05 12:07:08",0.77998
210630,"Алексей Карначёв","2015-09-05 12:08:09",0.79457
210349,"Jim Kao","2015-09-05 12:14:38",0.77549
214804,"Mattias Fagerlund","2015-09-05 12:26:13",0.76532
214857,BennoDillinger,"2015-09-05 12:27:12",0.74553
209375,poker_face,"2015-09-05 12:28:51",0.76178
212336,"Pietro Marini","2015-09-05 12:29:43",0.79195
208782,ousspuddi,"2015-09-05 12:38:49",0.77352
208782,ousspuddi,"2015-09-05 12:43:30",0.77885
209381,PrasadChitta,"2015-09-05 12:44:17",0.75400
208902,HartmutOtt,"2015-09-05 12:48:07",0.79853
208782,ousspuddi,"2015-09-05 13:03:32",0.78237
208537,jem24,"2015-09-05 13:07:49",0.78082
212535,t2mretro,"2015-09-05 13:10:12",0.79076
222711,"Georgi Gospodinov & Mark Conway","2015-09-05 13:15:17",0.78710
214877,"Jason Best","2015-09-05 13:20:01",0.62569
214857,BennoDillinger,"2015-09-05 13:23:47",0.76263
212128,kxx,"2015-09-05 14:10:33",0.79746
214894,"Philipp Schmidt","2015-09-05 14:29:32",0.76101
215027,"🍁Maple Leaf🍁","2015-09-05 14:36:35",0.79788
210841,"Akila Wajirasena","2015-09-05 14:37:33",0.79354
214155,NoTwo,"2015-09-05 14:40:13",0.53186
214896,Ronen,"2015-09-05 14:41:00",0.76178
214883,Test,"2015-09-05 14:41:55",0.76178
211785,"Hien To","2015-09-05 14:48:39",0.79316
214897,AhmedYassine,"2015-09-05 14:52:04",0.64128
214898,lulik_brera,"2015-09-05 14:54:51",0.75666
214897,AhmedYassine,"2015-09-05 14:55:51",0.64218
214897,AhmedYassine,"2015-09-05 15:19:17",0.64226
214785,RinaLin,"2015-09-05 15:23:31",0.70921
208461,BBCZ,"2015-09-05 15:29:06",0.80116
212734,"sreewathsa k","2015-09-05 15:32:43",0.77955
209387,Ivanhoe,"2015-09-05 15:38:15",0.80199
210246,Iain,"2015-09-05 15:43:11",0.76852
210896,"R Moric","2015-09-05 15:56:01",0.79806
209387,Ivanhoe,"2015-09-05 16:00:32",0.80201
214150,"Emilio Simoni","2015-09-05 16:00:45",0.77510
214854,SVJ24,"2015-09-05 16:00:59",0.78807
214911,Yellow-Belly,"2015-09-05 16:03:07",0.73598
208238,"Eric Couto & NxGTR","2015-09-05 16:06:51",0.79673
214911,Yellow-Belly,"2015-09-05 16:20:59",0.75206
212757,"Güngör Yılmaz","2015-09-05 16:37:37",0.77920
210841,"Akila Wajirasena","2015-09-05 16:50:28",0.79362
212535,t2mretro,"2015-09-05 16:50:53",0.79107
214763,11245,"2015-09-05 16:52:08",0.79603
214917,"Alex Prodan","2015-09-05 16:57:28",0.76178
214691,"Andre Obereigner","2015-09-05 17:01:19",0.76136
210459,Prakash,"2015-09-05 17:19:05",0.79803
213200,Data000,"2015-09-05 17:24:00",0.78299
208781,"New Model Army","2015-09-05 17:29:58",0.80011
213595,Aprenent_ikasten,"2015-09-05 17:33:44",0.78589
208615,MartinStein,"2015-09-05 17:37:21",0.79298
212536,"The Wiz of Oz","2015-09-05 17:57:02",0.78342
213811,Arroyito,"2015-09-05 17:57:34",0.60794
210055,Igor,"2015-09-05 17:58:35",0.79951
210896,"R Moric","2015-09-05 17:59:38",0.79814
214854,SVJ24,"2015-09-05 18:06:04",0.78965
214854,SVJ24,"2015-09-05 18:10:13",0.79104
214817,3cham,"2015-09-05 18:13:06",0.76178
215027,"🍁Maple Leaf🍁","2015-09-05 18:13:46",0.79837
208915,"Oncu Kayalar","2015-09-05 18:17:27",0.78828
208432,"ARG eMMSamble","2015-09-05 18:22:31",0.80385
212293,Chih-Ming,"2015-09-05 18:26:01",0.80006
214923,"Rajeev Gupta","2015-09-05 18:27:59",0.73355
210384,pseud0nym,"2015-09-05 18:32:13",0.79580
212876,RFont,"2015-09-05 18:47:44",0.79411
214923,"Rajeev Gupta","2015-09-05 18:49:22",0.73813
214937,pythonomic,"2015-09-05 18:53:27",0.50000
214817,3cham,"2015-09-05 18:59:37",0.76954
210841,"Akila Wajirasena","2015-09-05 19:00:34",0.79641
213125,"ML Guy","2015-09-05 19:05:55",0.78805
209950,Uday,"2015-09-05 19:19:35",0.78807
214817,3cham,"2015-09-05 19:23:06",0.77968
213377,"Alexander Makeev","2015-09-05 19:49:04",0.78342
213377,"Alexander Makeev","2015-09-05 19:49:52",0.78632
213955,"Dario Solari","2015-09-05 19:54:09",0.77460
214251,"Oleksandr Vorobiov","2015-09-05 20:10:59",0.75793
223428,AutumnLeaf,"2015-09-05 20:11:24",0.74520
211847,"John Carl Williams III","2015-09-05 20:18:26",0.78687
212734,"sreewathsa k","2015-09-05 20:24:44",0.78067
211880,Amw5g,"2015-09-05 20:25:08",0.78641
212535,t2mretro,"2015-09-05 20:28:54",0.79125
213377,"Alexander Makeev","2015-09-05 20:33:06",0.78879
212536,"The Wiz of Oz","2015-09-05 20:43:02",0.78414
210384,pseud0nym,"2015-09-05 20:46:39",0.79725
209766,Andreisun,"2015-09-05 20:51:33",0.78370
214950,"Yannick Martel","2015-09-05 21:05:35",0.77617
213414,"The Three Musketeers","2015-09-05 21:13:28",0.77775
210670,sadra,"2015-09-05 21:15:01",0.61985
223428,AutumnLeaf,"2015-09-05 21:25:16",0.75271
211279,"Alexey Kozionov","2015-09-05 21:34:24",0.79317
211279,"Alexey Kozionov","2015-09-05 21:38:49",0.79425
211279,"Alexey Kozionov","2015-09-05 21:39:56",0.79429
211279,"Alexey Kozionov","2015-09-05 21:41:11",0.79441
212757,"Güngör Yılmaz","2015-09-05 21:43:54",0.78717
212567,Hopefull_Novoice,"2015-09-05 21:47:10",0.78899
213721,lcl,"2015-09-05 21:49:42",0.79942
212326,"Raed Marouf","2015-09-05 22:08:52",0.78460
213377,"Alexander Makeev","2015-09-05 22:17:21",0.79300
214164,mike1886,"2015-09-05 22:27:07",0.77468
214685,"Wu Gong","2015-09-05 22:32:13",0.73908
214685,"Wu Gong","2015-09-05 22:36:27",0.74072
214685,"Wu Gong","2015-09-05 22:39:24",0.74211
214744,"Team Seeking Employment","2015-09-05 22:49:08",0.49666
208615,MartinStein,"2015-09-05 22:56:11",0.79562
209140,clustifier,"2015-09-05 22:57:18",0.79495
208817,earthworm,"2015-09-05 22:58:27",0.75237
